Source,Core_ldh_AP,Core_xdh_AP,Core_xdx_AP,Core_Anno_AP,Core_BERT_AP,Answer_ldh_AP,Answer_xdh_AP,Answer_xdx_AP,Answer_Anno_AP,Answer_BERT_AP,Gramm_ldh_AP,Gramm_xdh_AP,Gramm_xdx_AP,Gramm_Anno_AP,Gramm_BERT_AP,Interp_ldh_AP,Interp_xdh_AP,Interp_xdx_AP,Interp_Anno_AP,Interp_BERT_AP,Verif_ldh_AP,Verif_xdh_AP,Verif_xdx_AP,Verif_Anno_AP,Verif_BERT_AP
I19U-gNSC-vs_r2-Tr-N14-VS-N70,0.9218005734619477,0.9169960389346011,0.935167579466513,0.9017574465335659,0.9158867108379464,0.90683303685262,0.9124880676355849,0.9303354000785591,0.9476545842217485,0.8956661000664136,0.8422452556317299,0.8478089058534899,0.8908279169574875,0.8555815768930523,0.7992230826840934,0.9149077323670898,0.9143146598433822,0.9088432311479129,0.8757176157176156,0.8560012886968074,0.8609679530531058,0.8553167381394582,0.8772351999385948,0.8562094155844155,0.840703746627491
I20T-gNSC-vs_r1-In-N14-VS-N70,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.8400538551750295,0.8400538551750295,0.830356634055188,0.8732206861239119,0.7980343782747236,0.8942660860949434,0.8942660860949434,0.8916889987348421,0.938592750533049,0.8816583050217877,0.9510656505947976,0.9510656505947976,0.9498864553070907,0.9676443524269612,0.9628233805304014,0.9510656505947976,0.9510656505947976,0.9498864553070907,0.9676443524269612,0.9628233805304014
I20T-gNSC-vs_r2-In-N14-VS-N70,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.826229775004988,0.8270769564973306,0.8377214107804594,0.8732206861239119,0.7884942292346164,0.8963567844267535,0.8976910223281553,0.8989982755745172,0.938592750533049,0.8839529407030822,0.9565732679292482,0.9570051227089291,0.95837142252895,0.9676443524269612,0.9602649614836062,0.9565732679292482,0.9570051227089291,0.95837142252895,0.9676443524269612,0.9602649614836062
I20U-gNSC-vs_r1-In-N14-VS-N70,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,0.873113741898908,0.8692937403516336,0.8812970170163265,0.9428571428571428,0.8486377138399723,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,0.9570799941807947,0.9567876335623471,0.9576765759523841,0.9754658385093169,0.9476814822950658
I20U-gNSC-vs_r2-In-N14-VS-N70,0.9999999999999998,1.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,1.0,0.9999999999999998,0.9999999999999999,1.0,0.8662747779057937,0.8656468111013562,0.8768766401453566,0.9428571428571428,0.8590711323987399,0.9999999999999998,1.0,0.9999999999999998,0.9999999999999999,1.0,0.9560657077600812,0.955915541785107,0.9565390140114195,0.9754658385093169,0.9473060674081497
I21T-gNSC-vs_r1-Di-N14-VS-N70,0.8227960266002036,0.8176428175930994,0.7699468159594767,0.7732570673996819,0.7635622725181987,0.7504976414506874,0.7551095629499529,0.7628042593388067,0.724172432505766,0.719638628262454,0.7184692027117348,0.7075102420133553,0.7409324201125442,0.7229734771401439,0.7317414528505851,0.8118167729613912,0.8073681713184431,0.7871154637754192,0.7985763018657754,0.7901920370637571,0.7832987203496375,0.7854166381870173,0.761270941633805,0.7653541561975558,0.7596474662712857
I21T-gNSC-vs_r2-Di-N14-VS-N70,0.836081690035346,0.8311944838229011,0.7777619035360616,0.7732570673996819,0.7570850560178375,0.7144081711109636,0.7214269686826955,0.7534232950601791,0.724172432505766,0.7190420411506339,0.6988154925044563,0.6950693440766931,0.7572139671036295,0.7229734771401439,0.7398095846535171,0.8207404473941553,0.815395608128567,0.7961102832285694,0.7985763018657754,0.7888377766440887,0.8079212500624617,0.8019462706745353,0.7689013037816301,0.7653541561975558,0.7629120769602664
I21U-gNSC-vs_r1-Di-N14-VS-N70,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999998,0.4221340107072047,0.5286350150204997,0.46383946912771395,0.3946428571428572,0.407668227903686,0.9728629663443735,0.9796424431260364,0.9805540109771678,0.9309242822432686,0.9269036380705343,0.988849127385993,0.9807049124840859,0.9446046883497841,0.9812653473927487,0.9631464617473332
I21U-gNSC-vs_r2-Di-N14-VS-N70,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999996,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999996,0.4048427018513838,0.4197435821059824,0.39772041208308884,0.3946428571428572,0.35832484637831774,0.9885401208775264,0.991380148115486,0.9744622109328549,0.9309242822432686,0.9152902655015047,0.9896981989202389,0.9912672893964467,0.9445735141406908,0.9812653473927487,0.9632169825284536
I22T-gNSC-vs_r1-Tr-N14-VS-N70,0.7129388523652362,0.7198753426904922,0.6184999900034667,0.600303466283896,0.6167209457545164,0.7941977242832227,0.7967104348357247,0.84033728233383,0.801094662362347,0.8370040432679517,0.6002398037191085,0.6021710481183665,0.6290657042312939,0.6453313600092185,0.6314883938099245,0.5694907677294861,0.5665140804499362,0.5685453620748926,0.5234478671155203,0.5479581513859746,0.9291843713783412,0.927353968964639,0.9336734635492296,0.909170428715592,0.9277452580325499
I22T-gNSC-vs_r2-Tr-N14-VS-N70,0.8043463581345334,0.7980324544481598,0.6351583975718249,0.600303466283896,0.6269642937405527,0.7550593889946065,0.7506456421911311,0.8350202588614521,0.801094662362347,0.8276608880463314,0.6077053590152904,0.5974430266274011,0.6127638387655556,0.6453313600092185,0.6419029159593236,0.6984576688989854,0.6712510373997432,0.5889161703470613,0.5234478671155203,0.5677787389471228,0.908171917242587,0.9102067213278809,0.9318381933565312,0.909170428715592,0.9326676731904964
I22U-gNSC-vs_r1-Tr-N14-VS-N70,0.7641826968695239,0.7572434869879349,0.7814035765540684,0.7460780416006032,0.7831251658692717,0.9031560235040578,0.895193051773476,0.9128526622508852,0.8760213821105365,0.9048803603916968,0.6507854912557315,0.6324838638015945,0.6360039345346611,0.6707801082547533,0.6302587990256298,0.751071482187745,0.7343848827975137,0.7033726703994372,0.6084709658157934,0.7208068369300848,0.7621910084365189,0.7513188224929167,0.7292959746245509,0.7411124274080662,0.7269260005572231
I22U-gNSC-vs_r2-Tr-N14-VS-N70,0.7654603458926056,0.7597011374841284,0.7883175003636637,0.7460780416006032,0.7797566732216106,0.9059261775231008,0.9028381298368648,0.9126593520999653,0.8760213821105365,0.9007563467970803,0.6498510182127456,0.6364111370115788,0.6455979056059473,0.6707801082547533,0.6237307663239429,0.7720889898783594,0.7661033507176287,0.7122724477348289,0.6084709658157934,0.7004070323333855,0.7661776108206357,0.7532538933212424,0.7373813546354695,0.7411124274080662,0.7275689247472363
I23T-gNSC-vs_r1-Di-N14-VS-N70,0.41462502302405124,0.39437863909072096,0.4363242255352325,0.4202286319933378,0.35199616012018664,0.6820102796059744,0.6773697605577385,0.7452333655207803,0.7356968640758822,0.7677877827723409,0.5220722543745557,0.5196027293990413,0.5291487846463812,0.568434106123989,0.5836768796628037,0.6209146533241662,0.6073024895428217,0.637418358873524,0.5523558049512719,0.5651461405322504,0.6277813747237068,0.6124037903311874,0.6117059931906855,0.5385409739223769,0.5602844557029791
I23T-gNSC-vs_r2-Di-N14-VS-N70,0.45625066401056635,0.45201865820489784,0.5166420751573917,0.4202286319933378,0.3530522783341571,0.6995677171254596,0.6982170039417025,0.7516248274871089,0.7356968640758822,0.8098921797048331,0.5265715054587895,0.5254123421502307,0.5021271134893279,0.568434106123989,0.6059869669179805,0.6508173874497409,0.649475122276914,0.6651368377106041,0.5523558049512719,0.5565600008914956,0.6381722452475229,0.6368072638849963,0.6651840662071651,0.5385409739223769,0.5623076825916906
I23U-gNSC-vs_r1-Di-N14-VS-N70,0.574214805344102,0.5742086693500118,0.6698769860301185,0.502181210459933,0.4721377964895337,0.7995964814547105,0.8058258654032988,0.8108152036190964,0.8085546174220373,0.8506652051852654,0.7138580442673655,0.7226332129884613,0.6811552388297236,0.6597495310138988,0.6760102045347358,0.7683781407395693,0.7645593667474637,0.7354985734529831,0.7110351175817278,0.7077411228754603,0.680680501461721,0.674766957005805,0.7391903439014347,0.6016240780140465,0.6334691475551923
I23U-gNSC-vs_r2-Di-N14-VS-N70,0.5878314042535613,0.5817826786282579,0.7283515451370158,0.502181210459933,0.4741834686312468,0.767495003380219,0.7707262425966634,0.8209489805153968,0.8085546174220373,0.8507667193166201,0.7193690821757117,0.7149436331539889,0.6900875825816294,0.6597495310138988,0.6813929901791613,0.7464620407161018,0.7412091163580342,0.760069767750028,0.7110351175817278,0.7043717991398012,0.7219909271822071,0.710298594639279,0.7834927914504057,0.6016240780140465,0.6254773630083654
I24T-gNSC-vs_r1-In-N14-VS-N70,0.7676102312928759,0.7656529260899567,0.7887923060426049,0.7606647337297492,0.7749800770451392,0.8005795102079438,0.8041825259392905,0.806468314064677,0.8622395525621332,0.883248353703324,0.9085492448717568,0.917195584990429,0.9073662202428905,0.9338964956612015,0.9106063679462508,0.9999999999999999,0.9999999999999999,0.9999999999999996,1.0,0.9999999999999999,0.9542278247785193,0.9529354896626546,0.9309372822029589,0.9287885893422224,0.9466591726948755
I24T-gNSC-vs_r2-In-N14-VS-N70,0.696913170684632,0.6954939942517233,0.7062642280155165,0.7606647337297492,0.69904172218208,0.8035971267526294,0.806439183156353,0.8427630360927841,0.8622395525621332,0.8766253851318135,0.9088907521687237,0.9129778555426584,0.9620963464565977,0.9338964956612015,0.9169740767318503,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,0.9254383774487922,0.9255013501161291,0.9206068564065248,0.9287885893422224,0.9292535047240206
I24U-gNSC-vs_r1-In-N14-VS-N70,0.7926186564039469,0.7959017292867969,0.8180561774315939,0.7569786535303777,0.6969015600635027,0.8825748529799992,0.8769664059281554,0.8802485276506564,0.8964271625810087,0.916543430973106,0.8469756702701443,0.83704232464975,0.8402254227734093,0.8742817078754579,0.8239232513832581,0.8966521738382504,0.8949345244380512,0.9179476242183596,0.9077005084467771,0.8954362505813104,0.82150599143635,0.8210934622455833,0.8583701254194502,0.8647664835164836,0.8087256018106086
I24U-gNSC-vs_r2-In-N14-VS-N70,0.7638182992010614,0.7112360077531037,0.6650672369065014,0.7569786535303777,0.6620170480081191,0.9087606017822389,0.9251076890049738,0.8970490930994904,0.8964271625810087,0.9228229784170603,0.8910236504580871,0.8654847313419749,0.8611046828843218,0.8742817078754579,0.8496570442312886,0.9357002945369574,0.9206067788400152,0.9223252979589869,0.9077005084467771,0.9068665698170202,0.8712314747076446,0.8635016399062901,0.865756012253839,0.8647664835164836,0.8269382662298654
I25T-gNSC-vs_r1-Tr-N14-VS-N70,0.7364999907624363,0.7356823814651329,0.6819216294527117,0.7057597574838954,0.658013927101553,0.7495826420331424,0.7502950233167976,0.8146009853822337,0.8400072150072151,0.8191646956898826,0.7947970847656163,0.8004813396208573,0.8001257762783693,0.8242644361288428,0.824590464266526,0.9090380955268917,0.9085768256561779,0.8631542380955599,0.8607551539369722,0.8673872624798302,0.5335461233046086,0.5313196242419512,0.5372707967338768,0.5699023199023199,0.5062896488376285
I25T-gNSC-vs_r2-Tr-N14-VS-N70,0.7438505511235761,0.7384930407624961,0.6569731159008816,0.7057597574838954,0.6517609293807831,0.7483480610700336,0.7482569151827393,0.8209361306033577,0.8400072150072151,0.8251174302867169,0.7964675394204848,0.802767295248906,0.8007795779586788,0.8242644361288428,0.8290735476319311,0.9151064978108928,0.916364524301468,0.853002096188453,0.8607551539369722,0.8607248107346668,0.5363053210573981,0.537294319839904,0.5366617379984921,0.5699023199023199,0.5040167537437444
I25U-gNSC-vs_r1-Tr-N14-VS-N70,0.7507379304652372,0.7490798028146453,0.6991791286385587,0.7218687450150983,0.6830839288167505,0.9271551800236009,0.9325568127266606,0.9346277084302839,0.956737998843262,0.9363349827818905,0.8277465442203736,0.816842812321326,0.8209613645289611,0.860444409971117,0.8451708901107252,0.8308365810391343,0.830172918899521,0.812352727677644,0.8800439372598692,0.8378013571698001,0.6199656485656527,0.6086979623566326,0.6075554879796158,0.528012499509209,0.510653856636338
I25U-gNSC-vs_r2-Tr-N14-VS-N70,0.7559292224266592,0.7540692044031745,0.6827922216227297,0.7218687450150983,0.6820127831670268,0.9164564656276185,0.9054076597339337,0.9437755744377865,0.956737998843262,0.9358763464657578,0.8387581980505807,0.841207709450753,0.8128897536904381,0.860444409971117,0.8570158954625594,0.8392438251089626,0.8505830250182327,0.8129859412487263,0.8800439372598692,0.846233703788219,0.5759452797510105,0.5955205398952619,0.579550348003375,0.528012499509209,0.5064413553289484
I26T-gNSC-vs_r1-Di-N14-VS-N70,0.3863700829937322,0.4000725074281735,0.3928054503141342,0.4327541739306446,0.4211748679077123,0.8526791280364006,0.8536239190248207,0.8092152093758898,0.839365372497227,0.8314103810657747,0.6363529829189858,0.6479689203850645,0.6792811488263899,0.643226567550097,0.653163674079442,0.731774227513527,0.7430706735884625,0.8205046992317762,0.7199261751043906,0.7622824948655239,0.7737778855979305,0.7846026204964639,0.8629653790342959,0.7460035335035333,0.7809775372963371
I26T-gNSC-vs_r2-Di-N14-VS-N70,0.3786026585381402,0.38260491386506645,0.4516978294945631,0.4327541739306446,0.4734598243689417,0.8272401712948553,0.8263383183397214,0.8364599567332991,0.839365372497227,0.8423558006437293,0.621679260568104,0.6279466500612259,0.683725115146534,0.643226567550097,0.6826805339865216,0.7356048901471866,0.7389110878814971,0.8602456410057724,0.7199261751043906,0.8360285115521984,0.7826828442255811,0.7858983239412036,0.8859093994462186,0.7460035335035333,0.8268990376650647
I26U-gNSC-vs_r1-Di-N14-VS-N70,0.2873621592013359,0.28749334491574313,0.3033506196263706,0.41731601731601725,0.2948975839135204,1.0,1.0,1.0,1.0,0.9999999999999998,0.7164045247726667,0.6853238456782783,0.7142393328504115,0.6777777777777778,0.7411265477821471,0.821033832297341,0.7911059964345124,0.8101876710405187,0.756156629318394,0.7998146225692908,0.8426877322373162,0.8619303488589467,0.8608695532368658,0.7887141953555615,0.8573212257081478
I26U-gNSC-vs_r2-Di-N14-VS-N70,0.28926043727646844,0.29026099013182,0.3396381629051649,0.41731601731601725,0.301499135261608,1.0,1.0,1.0,1.0,0.9999999999999998,0.7223240246768996,0.7118199193422867,0.7021176950746302,0.6777777777777778,0.7424388942518296,0.8218743498439637,0.8128385046460239,0.8127842944132513,0.756156629318394,0.7956467921545767,0.8515675746011763,0.8379115651561811,0.8531980384212445,0.7887141953555615,0.845425587524606
I27T-gNSC-vs_r1-In-N14-VS-N70,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0,0.9219120822730448,0.9157071760681385,0.9300847141364382,0.9387445887445888,0.923975032946915,0.9638035912079926,0.9695316795447766,0.9507695221129836,0.9871635610766046,0.9786405619635482,0.9517262965220025,0.9521403751969506,0.9628468167989739,0.9770703933747413,0.9481592477865819,0.9667101351925969,0.9667101351925967,0.9598775035598222,0.9436624649859943,0.9471582739755107
I27T-gNSC-vs_r2-In-N14-VS-N70,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,0.908106948013365,0.9077702476766647,0.9145523544587715,0.9387445887445888,0.9185048549767371,0.9750927851058822,0.97799133583052,0.9749317545100691,0.9871635610766046,0.978536179630905,0.9533364013929768,0.9531753707971637,0.9515880692098622,0.9770703933747413,0.9480548654539387,0.9555518082254463,0.9553884095326358,0.9532875691965014,0.9436624649859943,0.9444954588494605
I27U-gNSC-vs_r1-In-N14-VS-N70,0.9495542257348343,0.9493237588692068,0.9604962581451545,0.9662525879917185,0.946810685317768,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.8817696076625803,0.8810389373666925,0.8923477307444514,0.9378787878787879,0.8823055069090793,0.9324343114197852,0.932192843595197,0.9465278065812756,0.946218487394958,0.9067628613801759,0.9568933196607626,0.9566594635765228,0.9549598157485789,0.9609243697478991,0.9317628613801758
I27U-gNSC-vs_r2-In-N14-VS-N70,0.9517795929499483,0.9516462044248837,0.9536010828314856,0.9662525879917185,0.94739410194231,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9109986278717377,0.9015457899252519,0.9386287132604304,0.9378787878787879,0.8947872003563819,0.9168468209866597,0.9165761207446167,0.9347829334416916,0.946218487394958,0.9079468539417463,0.9642189749764606,0.9639037114545602,0.977206519136835,0.9609243697478991,0.9309860696280208
I28T-gNSC-vs_r1-Di-N14-VS-N70,0.8181403674274988,0.8145188409839684,0.7982407514742891,0.6642001638712165,0.66954813768518,0.7954263998397594,0.7954095799854702,0.8948964287655278,0.7902462084698926,0.7933458169192216,0.6629241602050413,0.6597446117594232,0.7119351417528371,0.6155836916706482,0.6492640120856987,0.6645026388431627,0.663044741085993,0.6475368567874337,0.6247200912295252,0.6306851759840737,0.8612251457266185,0.8615927558441664,0.872121450951175,0.8178207688692886,0.8668689753437324
I28T-gNSC-vs_r2-Di-N14-VS-N70,0.7363794588411862,0.7368109099419673,0.7177589984837566,0.6642001638712165,0.6717465545570007,0.7708707866224159,0.7734321964346202,0.8787985577588032,0.7902462084698926,0.7944879604272218,0.6163505586850272,0.6167417146285675,0.6797000325099236,0.6155836916706482,0.6581324124972101,0.626088271537113,0.6315392116894047,0.6081018537405023,0.6247200912295252,0.6135225529732268,0.8440230427325075,0.8455702295392771,0.8366524059094207,0.8178207688692886,0.8485190096781641
I28U-gNSC-vs_r1-Di-N14-VS-N70,0.8559417819056565,0.8446442687432414,0.7479987867721154,0.7069793702757692,0.7077496309841019,0.9824532609131731,0.9797976803465891,0.9496312247753627,0.9454492403021812,0.9287840791575697,0.5197362484426653,0.5543917481347684,0.5817962740684096,0.4717006802721088,0.5097397738239616,0.7602409270218866,0.7496984202088242,0.7744890133407496,0.7384277700520895,0.7832310680034555,0.9458995850146088,0.9393621691868626,0.8990600911746621,0.8932311264847149,0.9329094127355675
I28U-gNSC-vs_r2-Di-N14-VS-N70,0.8121219410088056,0.8069768285097855,0.7674865454101469,0.7069793702757692,0.7131478198422732,0.9664223709928224,0.962733200399827,0.9600396708807397,0.9454492403021812,0.9305522864404829,0.5016050173452296,0.5125461858501507,0.5806297330202858,0.4717006802721088,0.5221501478733831,0.7898273946144105,0.7967591107771366,0.7916973554162258,0.7384277700520895,0.7894139687559012,0.9538898466402553,0.9466908477884624,0.905012446386693,0.8932311264847149,0.9189092100289975
I29T-gNSC-vs_r1-Tr-N14-VS-N70,0.45469921719139805,0.46048864477366347,0.4546078906855034,0.5261904761904761,0.43441834207256724,0.782728557156829,0.7798219292192368,0.7859781664193606,0.7788040503557745,0.7830236827433319,0.7766344843242886,0.7732546730777397,0.7890296606974407,0.7892857142857141,0.7624218730179135,0.7049462647433222,0.7031743156901478,0.6735840218450742,0.6979741019214702,0.75002498801783,0.7031872041203016,0.6997988681935823,0.6626220514737164,0.6860136452241714,0.6861934189838068
I29T-gNSC-vs_r2-Tr-N14-VS-N70,0.44699055778078933,0.4494810160220929,0.4617233941577845,0.5261904761904761,0.4166647726833984,0.8056503116538123,0.804703083486492,0.8025544058393346,0.7788040503557745,0.7836918036115649,0.7973485139405064,0.800082633103461,0.8070207286085427,0.7892857142857141,0.7666920086136025,0.6706079302956542,0.6698360041731477,0.657295904337353,0.6979741019214702,0.7298671401578585,0.7176517882431388,0.7177872565943737,0.6820174033382111,0.6860136452241714,0.6985071533560705
I29U-gNSC-vs_r1-Tr-N14-VS-N70,0.5933851903643356,0.5964057058939929,0.55828768788514,0.6028547566233592,0.5394819595993986,0.6908442420688737,0.6963570342027489,0.7691930584455344,0.7703857015727726,0.7910142816548293,0.687954294894853,0.6975045757396104,0.7131949186794491,0.7327548571393318,0.7224353078054212,0.8946342633046025,0.8926543893303686,0.8743394131355617,0.8100893297608158,0.9162612527946625,0.6913089119578982,0.6927440213078001,0.66069711411295,0.6494270410929299,0.6583272871668132
I29U-gNSC-vs_r2-Tr-N14-VS-N70,0.560250528873915,0.5512347202836987,0.5626523888943675,0.6028547566233592,0.5551891690873035,0.6835072869255724,0.6834412892183942,0.7578169315606582,0.7703857015727726,0.8060437169269499,0.676092702590595,0.6881538235014577,0.6987945888089049,0.7327548571393318,0.7233548346816241,0.8723052058052067,0.867836871134574,0.9035575195542569,0.8100893297608158,0.9243764619682815,0.6656400188472491,0.6597695026466392,0.645010182705392,0.6494270410929299,0.6555284957514862
I30T-gNSC-vs_r1-In-N14-VS-N70,0.8277529818750555,0.8277529818750555,0.862412318530331,0.880028305028305,0.8260689171487497,0.8782814502074012,0.8782814502074012,0.8570631692647415,0.9145089285714285,0.8611258623637834,0.9048667165070327,0.9048667165070327,0.8906748476130181,0.9373868555686736,0.9061397415359732,0.8277529818750555,0.8277529818750555,0.862412318530331,0.880028305028305,0.8260689171487497,0.9201142353667928,0.9201142353667928,0.9303364560580489,0.9364814107461166,0.912418507537267
I30T-gNSC-vs_r2-In-N14-VS-N70,0.8328823641204008,0.8341511478000663,0.8631199372951717,0.880028305028305,0.818020497784409,0.9213654083791987,0.9183466255585867,0.8744343704331375,0.9145089285714285,0.9028315723398986,0.9442425027861783,0.944430138847798,0.8941845554560872,0.9373868555686736,0.9224790693621361,0.8328823641204008,0.8341511478000663,0.8631199372951717,0.880028305028305,0.818020497784409,0.9223905958051393,0.922875718976776,0.9319305455857821,0.9364814107461166,0.9093411707214898
I30U-gNSC-vs_r1-In-N14-VS-N70,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.8955753998428386,0.8994215536889925,0.9152083452450146,0.9181318681318682,0.896335861616675,0.9285657001542094,0.9285657001542094,0.9321474254211134,0.9341862117981521,0.9393564918052454,0.9558637337955268,0.9558637337955268,0.9434836016826629,0.9329424307036247,0.9585107206609669
I30U-gNSC-vs_r2-In-N14-VS-N70,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.8982651082698085,0.9072394672441675,0.9057243157290158,0.9181318681318682,0.8969375704958116,0.9284091944784647,0.9284091944784647,0.9358944952473476,0.9341862117981521,0.9404642108630975,0.9571997654332152,0.9571997654332152,0.9408696196254571,0.9329424307036247,0.9596184397188191
