source,spearman,p_val
I01T-gNSC-r1-bert-In-N50-VS-N70,0.7559823623097055,3.8640881205078736e-14
I01U-gNSC-r1-bert-In-N50-VS-N70,0.5263559285893367,2.8677625168782434e-06
I02T-gNSC-r1-bert-Tr-N50-VS-N70,0.3827242759709565,0.0010758555593299776
I02U-gNSC-r1-bert-Tr-N50-VS-N70,0.5393760530131143,1.4510474301213864e-06
I03T-gNSC-r1-bert-Di-N50-VS-N70,0.22814985014639924,0.05748500506763166
I03U-gNSC-r1-bert-Di-N50-VS-N70,0.6100007417888338,2.075368689955713e-08
I04T-gNSC-r1-bert-In-N50-VS-N70,0.6572209770201187,6.426554559020046e-10
I04U-gNSC-r1-bert-In-N50-VS-N70,0.38524510534290873,0.0009903325257786364
I05T-gNSC-r1-bert-Di-N50-VS-N70,0.6719255645544567,1.9140824197385623e-10
I05U-gNSC-r1-bert-Di-N50-VS-N70,0.4144468976283982,0.0003612116237596299
I06T-gNSC-r1-bert-Tr-N50-VS-N70,0.5591751819662095,4.867258827747207e-07
I06U-gNSC-r1-bert-Tr-N50-VS-N70,0.22230854124353566,0.06435729089912084
I07T-gNSC-r1-bert-In-N50-VS-N70,0.5640978331444444,3.6686610985417007e-07
I07U-gNSC-r1-bert-In-N50-VS-N70,0.5179750675148779,4.381090565603317e-06
I08T-gNSC-r1-bert-Di-N50-VS-N70,0.43335082566089744,0.0001787551691460579
I08U-gNSC-r1-bert-Di-N50-VS-N70,0.4719871086724207,3.709447476490105e-05
I09T-gNSC-r1-bert-Tr-N50-VS-N70,0.7318879279818528,6.121359381465957e-13
I09U-gNSC-r1-bert-Tr-N50-VS-N70,0.6501840836967192,1.1209714128233467e-09
I10T-gNSC-r1-bert-In-N50-VS-N70,0.5197498851214921,4.008817732608345e-06
I10U-gNSC-r1-bert-In-N50-VS-N70,0.5496367529239707,8.310660438973219e-07
I11T-gNSC-r1-bert-Di-N50-VS-N70,-0.09086537289775029,0.45440269725253446
I11U-gNSC-r1-bert-Di-N50-VS-N70,0.16316219464328802,0.17714537337355982
I12T-gNSC-r1-bert-Tr-N50-VS-N70,0.7452553576975921,1.3731731063651455e-13
I12U-gNSC-r1-bert-Tr-N50-VS-N70,0.505479298582658,8.073513904814991e-06
I13T-gNSC-r1-bert-In-N50-VS-N70,0.3709752253726149,0.0015693234611174709
I13U-gNSC-r1-bert-In-N50-VS-N70,0.23801589587095545,0.047239978954034534
I14T-gNSC-r1-bert-Di-N50-VS-N70,0.6087498708889778,2.2580447738488512e-08
I14U-gNSC-r1-bert-Di-N50-VS-N70,0.20664418314601113,0.08609656903531314
I15T-gNSC-r1-bert-Tr-N50-VS-N70,0.7515194259825027,6.59994884926401e-14
I15U-gNSC-r1-bert-Tr-N50-VS-N70,0.6534323730968664,8.686557679832721e-10
I16T-gNSC-r1-bert-Tr-N50-VS-N70,0.47603321408931126,3.111248156746693e-05
I16U-gNSC-r1-bert-Tr-N50-VS-N70,0.6087101852903456,2.264082878508276e-08
I17T-gNSC-r1-bert-Di-N50-VS-N70,0.7092642226355855,6.335920561937008e-12
I17U-gNSC-r1-bert-Di-N50-VS-N70,0.4979683142504896,1.1525966980059998e-05
I18T-gNSC-r1-bert-In-N50-VS-N70,0.8802879523247209,1.0423062968205168e-23
I18U-gNSC-r1-bert-In-N50-VS-N70,0.880217220059141,1.0621735774427826e-23
I19T-gNSC-r1-bert-Tr-N50-VS-N70,0.46724835675655807,4.545111669452871e-05
I19U-gNSC-r1-bert-Tr-N50-VS-N70,0.493923302322455,1.3913803957954782e-05
I20T-gNSC-r1-bert-In-N50-VS-N70,0.4297691970592533,0.0002048914211974305
I20U-gNSC-r1-bert-In-N50-VS-N70,0.4068914519356507,0.00047308402945151417
I21T-gNSC-r1-bert-Di-N50-VS-N70,0.5684162659135469,2.852019517625373e-07
I21U-gNSC-r1-bert-Di-N50-VS-N70,0.1425799038444043,0.23901317157934093
I22T-gNSC-r1-bert-Tr-N50-VS-N70,0.5775558476428688,1.6538510495170129e-07
I22U-gNSC-r1-bert-Tr-N50-VS-N70,0.43149733566075216,0.00019187146943578577
I23T-gNSC-r1-bert-Di-N50-VS-N70,0.6625448692770992,4.177413926854012e-10
I23U-gNSC-r1-bert-Di-N50-VS-N70,0.68669423626388,5.281836366085075e-11
I24T-gNSC-r1-bert-In-N50-VS-N70,0.5721757758846462,2.283879507265916e-07
I24U-gNSC-r1-bert-In-N50-VS-N70,0.5785161037069271,1.560314108665268e-07
I25T-gNSC-r1-bert-Tr-N50-VS-N70,0.7625285420711887,1.72540281969664e-14
I25U-gNSC-r1-bert-Tr-N50-VS-N70,0.7266250541372554,1.0762752325997897e-12
I26T-gNSC-r1-bert-Di-N50-VS-N70,0.5604959965018892,4.5137346570716803e-07
I26U-gNSC-r1-bert-Di-N50-VS-N70,0.5665165856562978,3.1874956511088633e-07
I27T-gNSC-r1-bert-In-N50-VS-N70,0.4446390225623698,0.0001151095488683865
I27U-gNSC-r1-bert-In-N50-VS-N70,0.4720562214355429,3.698389992463779e-05
I28T-gNSC-r1-bert-Di-N50-VS-N70,0.4559012316021607,7.305047718230909e-05
I28U-gNSC-r1-bert-Di-N50-VS-N70,0.2846251297280587,0.016936289935216755
I29T-gNSC-r1-bert-Tr-N50-VS-N70,0.650097998657148,1.1285256470129277e-09
I29U-gNSC-r1-bert-Tr-N50-VS-N70,0.5324472343003473,2.0924877074327786e-06
I30T-gNSC-r1-bert-In-N50-VS-N70,0.49081478319895905,1.6053987675313965e-05
I30U-gNSC-r1-bert-In-N50-VS-N70,0.20244651204605915,0.09281269588177991
